Signal Date,Signal Time,Ticker,Category,Call/Put,Bullish/Bearish,Strike,Expiry,Premium,Confidence,Conviction Score,Algo Version,Signal Quality,Biddie Pick,Price at Signal,Entry Trigger,Entry Price,Target,Target Near,Invalidation,Gamma Zone,Gamma Description,Reason,Suggested Trade,Trade Status,Outcome,MFE %,Max Favorable Price,Entry Price Reached,Invalidation Breached,Review Status,Review Note,Reviewed At
03/27/2026,2:46 PM ET,MU,algorithm,call,bullish,357.50,"April 2, 2026",520000.00,6.00,60,v2,,f,357.55,Near $357.55 (no VWAP data),,$364.70,$375.43,Below $350.40,,,$520K premium flow at $357.5 calls with 80% ask aggression.,,watching,hit,,,f,f,,,
03/27/2026,3:09 PM ET,SPY,algorithm,put,bearish,604.00,"April 17, 2026",669000.00,8.00,80,v2,,t,634.72,Below VWAP ($638.83) — Near $634.72,638.83634,$604.00,$591.92,Above $647.41,,,$669K premium sweep at $604 puts with 100% ask aggression. Price at $634.67 below VWAP ($638.83).,,miss,missed,17.71,629.28,t,t,correct,,03/30/2026 12:17 AM ET
03/27/2026,3:09 PM ET,NEM,algorithm,call,bullish,102.00,"April 24, 2026",480780.00,8.00,80,v2,,t,101.82,At VWAP ($101.61) — Near $101.82,,$104.04,$102.00,Below $99.78,,,$481K premium flow at $102 calls with 100% ask aggression. Price at $101.96 above VWAP ($101.61). Negative gamma zone — moves will be amplified.,,partial_hit,partial_hit,,,f,f,,,
03/27/2026,3:09 PM ET,AMD,algorithm,put,bearish,197.50,"April 17, 2026",680220.00,7.00,70,v2,,f,201.30,Near $201.30 (no VWAP data),,$197.50,$193.55,Above $205.33,,,$680K premium flow at $197.5 puts with 100% ask aggression. Price at $201.38 above VWAP ($200.76). Negative gamma zone — moves will be amplified.,,partial_hit,partial_hit,,,f,f,,,
03/27/2026,3:15 PM ET,IWM,algorithm,put,bearish,237.00,"March 31, 2026",479034.00,8.00,80,v2,,t,243.65,At VWAP ($244.81) — Near $243.65,244.81243,$237.00,$232.26,Above $248.52,,,$479K premium sweep at $237 puts with 100% ask aggression. Price at $243.43 below VWAP ($244.81).,,partial_hit,partial_hit,78.80,238.41,t,t,,,
03/27/2026,3:15 PM ET,SPY,algorithm,put,bearish,600.00,"April 17, 2026",309651.00,7.00,70,v2,,f,635.41,Below VWAP ($638.75) — Near $635.41,638.75635,$600.00,$588.00,Above $648.12,,,$310K premium flow at $600 puts with 100% ask aggression. Price at $635.08 below VWAP ($638.75).,,miss,missed,17.31,629.28,t,t,correct,,03/30/2026 1:33 AM ET
03/27/2026,3:41 PM ET,QQQ,algorithm,put,bearish,550.00,"April 17, 2026",421197.00,6.00,60,v2,,f,562.60,Below VWAP ($566.57) — Near $562.60,566.57562,$550.00,$539.00,Above $573.85,,,$421K premium flow at $550 puts with 94% ask aggression. Price at $563.01 below VWAP ($566.57).,,miss,missed,56.43,555.49,t,t,,,
03/27/2026,5:08 PM ET,NVDA,spread,put,bearish,170.00,"March 21, 2026",661850.00,7.00,70,v2,,f,167.48,Below VWAP ($168.64) — Near $167.48,,$164.13,$159.11,Above $170.83,,,"NVDA IV is historically elevated given recent volatility around the $170 strike, making outright puts expensive relative to the defined move. With current price at $167.58 already below the $170 strike and the signal targeting only S1 at $169.41, a bear put spread reduces premium outlay and improves risk/reward by financing the long put with a short leg near a realistic downside target.",,watching,expired,,,f,f,,,
03/27/2026,7:10 PM ET,SPXW,whale,put,bearish,6600.00,"March 31, 2026",6881917.00,9.00,90,v2,,t,6368.85,Near $6368.85 (no VWAP data),6368.85,$6241.47,$6050.41,Above $6496.23,,,$6.9M premium flow at $6600 puts with 83% ask aggression.,,miss,missed,40.78,6316.91,t,t,,,
03/27/2026,7:10 PM ET,SPY,algorithm,put,bearish,677.00,"April 3, 2026",649428.00,6.00,60,v2,,f,632.71,Below VWAP ($637.37) — Near $632.71,637.37632,$620.06,$601.07,Above $645.36,,,$649K premium flow at $677 puts with 52% ask aggression. Price at $632.80 below VWAP ($637.37).,,miss,missed,27.11,629.28,t,t,wrong,,03/30/2026 12:12 AM ET
03/27/2026,8:03 PM ET,SLV,algorithm,call,bullish,70.00,"April 3, 2026",420000.00,6.00,60,v2,,f,63.44,Near $63.44 (no VWAP data),,$70.00,$71.40,Below $62.17,,,$420K premium flow at $70 calls with 100% ask aggression.,,expired,expired,,,f,f,,,
03/27/2026,11:42 PM ET,NVDA,algorithm,put,bearish,170.00,"March 30, 2026",661850.00,6.00,60,v2,,f,167.33,Below $170,170,$163.98,,Above $173.40,,,$662K premium sweep at $170 puts with 55% ask aggression.,,miss,missed,26.27,166.45,t,t,,,
03/30/2026,9:36 AM ET,IWM,whale,put,bearish,232.00,"April 3, 2026",2671953.00,8.00,80,v2,strong,t,244.03,Whale sweep at $244.03,244.03,PDL at $242.41,S1 at $241.42,Above Pivot at $244.08,,,"$2.7M put flow at $232 strike with 100% ask aggression. Price at $244.03 below VWAP ($244.79). Price action confirmed: SR Tag + 2 Red Bars at $245.75 (lower high, lower low — confirmed).",,hit,hit,108.64,242.27,t,t,,,
03/30/2026,9:36 AM ET,SLV,algorithm,call,bullish,65.00,"April 3, 2026",911284.00,7.00,70,v2,moderate,f,64.11,Whale sweep at $64.11,64.11,VWAP at $64.38,PDH at $64.88,Below Pivot at $63.18,,,$911K call sweep at $65 strike with 100% ask aggression. Price at $64.11 below VWAP ($64.38). Negative gamma zone — moves will be amplified.,,hit,hit,192.59,64.63,t,f,,,
03/30/2026,9:36 AM ET,GLD,whale,call,bullish,420.00,"April 3, 2026",1787185.00,7.00,70,v2,moderate,f,418.22,Whale sweep at $418.22,418.22,PDH at $418.40,VWAP at $419.00,Below Pivot at $412.84,,,$1.8M call flow at $420 strike with 100% ask aggression. Price at $418.22 below VWAP ($419.00). Negative gamma zone — moves will be amplified.,,hit,hit,1044.44,420.10,t,f,,,
03/30/2026,9:36 AM ET,TSLA,algorithm,put,bearish,360.00,"April 3, 2026",697360.00,6.00,60,v2,moderate,f,364.81,Whale sweep at $364.81,364.81,Pivot at $363.72,Strike at $360.00,Above R1 at $367.97,,,$697K put sweep at $360 strike with 100% ask aggression. Price at $364.81 below VWAP ($364.82). Negative gamma zone — moves will be amplified.,,hit,hit,166.06,363.00,t,f,,,
03/30/2026,9:36 AM ET,TQQQ,algorithm,call,bullish,40.00,"April 3, 2026",590175.00,6.00,60,v2,moderate,f,39.49,At VWAP ($39.54) — Near $39.49,39.5439,VWAP at $39.54,Strike at $40.00,Below Pivot at $39.31,,,$590K call flow at $40 strike with 100% ask aggression. Price at $39.49 below VWAP ($39.54). Negative gamma zone — moves will be amplified.,,hit,hit,840.00,39.91,t,f,,,
03/30/2026,9:39 AM ET,AMZN,algorithm,call,bullish,200.00,"April 1, 2026",553990.00,6.00,60,v2,moderate,f,201.60,Whale sweep at $201.60,201.6,Pivot at $201.69,R1 at $204.24,Below PDL at $199.14,,,$554K call sweep at $200 strike with 87% ask aggression. Price at $201.60 above VWAP ($201.55). Negative gamma zone — moves will be amplified.,,hit,hit,833.33,202.35,t,f,,,
03/30/2026,9:44 AM ET,PLTR,algorithm,put,bearish,130.00,"April 3, 2026",839582.00,7.00,70,v2,moderate,f,142.67,At VWAP ($143.06) — Near $142.67,143.06142,PDL at $141.56,S1 at $141.10,Above Pivot at $143.53,,,$840K put flow at $130 strike with 100% ask aggression. Price at $142.67 below VWAP ($143.06).,,hit,hit,167.57,140.81,t,t,,,
03/30/2026,9:44 AM ET,GLD,spread,call,bullish,420.00,"April 17, 2026",1787185.00,7.00,70,v2,moderate,f,417.80,Confirmed hold above VWAP at $418.85 with price reclaiming $417.80 entry level,418.85417,R1 at $420.27 and extension toward $422.00,,Below Pivot at $412.84,,,"The R1 at $420.27 acts as a natural ceiling just above the $420 strike, making a vertical spread ideal since the upside is clearly capped near that level. Selling the $422 call meaningfully reduces cost basis while capturing the full expected move, improving risk/reward versus buying the outright call on a stock already trading near the strike.",,hit,hit,182.19,422.30,t,t,,,
03/30/2026,9:44 AM ET,COIN,algorithm,put,bearish,160.00,"April 2, 2026",842758.00,6.00,60,v2,moderate,f,164.24,At VWAP ($165.06) — Near $164.24,165.06164,Pivot at $163.24,Strike at $160.00,Above R1 at $166.65,,,$843K put flow at $160 strike with 100% ask aggression. Price at $164.24 below VWAP ($165.06).,,hit,hit,139.00,162.85,t,f,,,
03/30/2026,9:48 AM ET,QQQ,algorithm,put,bearish,560.00,"April 3, 2026",590485.00,7.00,70,v2,moderate,f,564.23,At VWAP ($565.82) — Near $564.23,565.82564,PDL at $561.57,Strike at $560.00,Above Pivot at $565.06,,,$590K put flow at $560 strike with 95% ask aggression. Price at $564.23 below VWAP ($565.82). Negative gamma zone — moves will be amplified.,,hit,hit,107.52,561.37,t,t,,,
03/30/2026,9:48 AM ET,HOOD,algorithm,call,bullish,69.00,"April 2, 2026",581630.00,7.00,70,v2,moderate,f,66.87,At VWAP ($67.18) — Near $66.87,67.1866,Pivot at $66.93,VWAP at $67.18,Below PDL at $65.87,,,$582K call flow at $69 strike with 99% ask aggression. Price at $66.87 below VWAP ($67.18).,,hit,hit,1700.00,67.89,t,f,,,
03/30/2026,9:48 AM ET,NVDA,algorithm,put,bearish,170.00,"April 3, 2026",474110.00,7.00,70,v2,moderate,f,167.31,Below VWAP ($168.23) — Near $167.31,168.23167,PDL at $167.01,S1 at $166.03,Above Pivot at $168.50,,,$474K put flow at $170 strike with 100% ask aggression. Price at $167.31 below VWAP ($168.23). Negative gamma zone — moves will be amplified.,,hit,hit,180.00,166.77,t,t,,,
03/30/2026,9:48 AM ET,GLD,algorithm,call,bullish,418.00,"April 3, 2026",451940.00,6.00,60,v2,moderate,f,418.51,Near $418.51 (no VWAP data),418.51,$426.88,$435.25,Below $410.14,,,$452K call flow at $418 strike with 98% ask aggression. Price at $418.51.,,hit,hit,103.94,427.21,t,f,,,
03/30/2026,9:51 AM ET,USO,algorithm,put,bearish,125.00,"April 3, 2026",565360.00,6.00,60,v2,moderate,f,128.05,Whale sweep at $128.05,128.05,Strike at $125.00,$122.50,Above $130.61,,,$565K put sweep at $125 strike with 100% ask aggression. Price at $128.05.,,hit,hit,110.82,124.67,t,t,,,
03/30/2026,9:55 AM ET,NVDA,algorithm,put,bearish,160.00,"April 2, 2026",499980.00,8.00,80,v2,strong,t,167.06,Below VWAP ($168.10) — Near $167.06,168.10167,PDL at $167.01,S1 at $166.03,Above Pivot at $168.50,,,$500K put sweep at $160 strike with 81% ask aggression. Price at $167.06 below VWAP ($168.10).,,hit,hit,1700.00,166.21,t,t,,,
03/30/2026,9:55 AM ET,GOOG,algorithm,call,bullish,275.00,"April 2, 2026",534379.00,6.00,60,v2,moderate,f,273.80,At VWAP ($274.59) — Near $273.80,274.59273,VWAP at $274.59,Strike at $275.00,Below PDL at $273.48,,,$534K call flow at $275 strike with 100% ask aggression. Price at $273.80 below VWAP ($274.59). Negative gamma zone — moves will be amplified.,,hit,hit,311.39,276.26,t,t,,,
03/30/2026,9:59 AM ET,MU,whale,call,bullish,345.00,"April 2, 2026",1278680.00,6.00,60,v2,moderate,f,344.38,Whale sweep at $344.38,344.38,Strike at $345.00,VWAP at $350.13,Below $337.49,,,$1.3M call flow at $345 strike with 100% ask aggression. Price at $344.38 below VWAP ($350.13). Negative gamma zone — moves will be amplified.,,hit,hit,2972.58,362.81,t,f,,,
03/30/2026,10:03 AM ET,TSM,algorithm,call,bullish,320.00,"April 2, 2026",598141.00,6.00,60,v2,moderate,f,319.37,On bounce from VWAP ($323.69) — Near $319.37,323.69319,Strike at $320.00,VWAP at $323.69,Below $312.98,,,"$598K call flow at $320 strike with 99% ask aggression. Price at $319.37 below VWAP ($323.69). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $318.95 (higher low, higher high — confirmed).",,hit,hit,466.67,322.31,f,f,wrong,Got out. @ 3:16. Will check to see if entry is actually invalidation level of 3.12,03/30/2026 10:45 AM ET
03/30/2026,10:03 AM ET,IBIT,algorithm,put,bearish,37.50,"April 3, 2026",766623.00,6.00,60,v2,moderate,f,38.28,At VWAP ($38.39) — Near $38.28,38.3938,Strike at $37.50,Pivot at $37.45,Above $39.05,,,$767K put flow at $37.5 strike with 100% ask aggression. Price at $38.28 below VWAP ($38.39).,,hit,hit,100.00,37.50,t,f,,,
03/30/2026,10:07 AM ET,SPY,whale,put,bearish,637.00,"April 3, 2026",3466911.00,8.00,80,v2,strong,t,635.51,Whale sweep at $635.51,635.51,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,,,"$3.5M put flow at $637 strike with 100% ask aggression. Price at $635.51 below VWAP ($637.35). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",,hit,hit,103.75,633.02,t,t,,,
03/30/2026,10:10 AM ET,SPY,whale,put,bearish,655.00,"April 3, 2026",4859754.00,8.00,80,v2,strong,t,635.98,Whale sweep at $635.98,635.98,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,,,"$4.9M put flow at $655 strike with 87% ask aggression. Price at $635.98 below VWAP ($637.24). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",,hit,hit,103.14,633.02,t,t,,,
03/30/2026,10:10 AM ET,SOFI,algorithm,put,bearish,15.00,"April 3, 2026",728668.00,6.00,60,v2,moderate,f,15.23,Below VWAP ($15.33) — Near $15.23,15.3315,PDL at $15.15,S1 at $15.03,Above Pivot at $15.36,,,$729K put flow at $15 strike with 98% ask aggression. Price at $15.23 below VWAP ($15.33). Negative gamma zone — moves will be amplified.,,hit,hit,150.00,15.11,t,f,,,
03/30/2026,10:14 AM ET,SPY,algorithm,call,bullish,636.00,"April 3, 2026",784609.00,7.00,70,v2,moderate,f,636.42,At VWAP ($637.20) — Near $636.42,637.20636,Pivot at $636.62,VWAP at $637.20,Below PDL at $633.11,,,"$785K call flow at $636 strike with 100% ask aggression. Price at $636.42 below VWAP ($637.20). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",,hit,hit,125.00,636.67,f,f,,,
03/30/2026,10:18 AM ET,QQQ,whale,put,bearish,570.00,"April 3, 2026",5671536.00,8.00,80,v2,strong,t,563.45,Whale sweep at $563.45,563.45,PDL at $561.57,S1 at $559.10,Above Pivot at $565.06,,,"$5.7M put flow at $570 strike with 93% ask aggression. Price at $563.45 below VWAP ($564.70). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",,hit,hit,110.64,561.37,t,f,,,
03/30/2026,10:25 AM ET,GLD,algorithm,call,bullish,427.00,"April 2, 2026",495756.00,7.00,70,v2,moderate,f,415.35,At VWAP ($417.39) — Near $415.35,417.39415,VWAP at $417.39,PDH at $418.40,Below Pivot at $412.84,,,$496K call flow at $427 strike with 94% ask aggression. Price at $415.35 below VWAP ($417.39).,,hit,hit,137.25,418.15,t,f,,,
03/30/2026,10:29 AM ET,META,algorithm,call,bullish,540.00,"April 2, 2026",863718.00,6.00,60,v2,moderate,f,531.86,At VWAP ($532.75) — Near $531.86,532.75531,VWAP at $532.75,R1 at $539.46,Below Pivot at $529.86,,,$864K call flow at $540 strike with 100% ask aggression. Price at $531.86 below VWAP ($532.75). Negative gamma zone — moves will be amplified.,,hit,hit,185.39,533.51,t,f,correct,Banger! ,03/30/2026 11:05 PM ET
03/30/2026,10:32 AM ET,UTHR,whale,call,bullish,650.00,"April 3, 2026",1642500.00,7.00,70,v2,moderate,f,598.91,Whale sweep at $598.91,598.91,Strike at $650.00,$663.00,Below Pivot at $526.38,,,$1.6M call flow at $650 strike with 100% ask aggression. Price at $598.91 above VWAP ($594.00).,,miss,missed,9.34,603.68,t,f,,,
03/30/2026,10:36 AM ET,TSLA,algorithm,put,bearish,362.50,"April 3, 2026",415830.00,8.00,80,v2,strong,t,362.03,Below VWAP ($363.96) — Near $362.03,363.96362,PDL at $359.47,S1 at $357.58,Above Pivot at $363.72,,,"$416K put flow at $362.5 strike with 100% ask aggression. Price at $362.03 below VWAP ($363.96). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $363.72 (lower high, lower low — confirmed).",,hit,hit,144.14,358.34,t,t,correct,,03/30/2026 11:09 PM ET
03/30/2026,10:40 AM ET,ASML,algorithm,put,bearish,1265.00,"April 3, 2026",347200.00,6.00,60,v2,moderate,f,1264.28,Near $1264.28 (no VWAP data),1264.28,$1238.99,$1213.71,Above $1289.57,,,$347K put flow at $1265 strike with 100% ask aggression. Price at $1264.28.,,miss,missed,83.71,1243.11,t,t,correct,,03/30/2026 11:10 PM ET
03/30/2026,10:44 AM ET,QQQ,algorithm,put,bearish,563.00,"April 3, 2026",584612.00,8.00,80,v2,strong,t,561.80,At VWAP ($564.33) — Near $561.80,564.33561,PDL at $561.57,S1 at $559.10,Above Pivot at $565.06,,,"$585K put flow at $563 strike with 100% ask aggression. Price at $561.80 below VWAP ($564.33). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $563 (lower high, lower low — confirmed).",,hit,hit,100.00,561.57,t,f,correct,,03/30/2026 11:11 PM ET
03/30/2026,10:44 AM ET,COIN,algorithm,call,bullish,160.00,"April 2, 2026",462063.00,6.00,60,v2,moderate,f,160.27,On bounce from VWAP ($162.85) — Near $160.27,162.8516,VWAP at $162.85,Pivot at $163.24,Below PDL at $159.83,,,"$462K call flow at $160 strike with 100% ask aggression. Price at $160.27 below VWAP ($162.85). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $159.83 (higher low, higher high — confirmed).",,hit,hit,140.31,163.89,t,f,correct,,03/30/2026 11:14 PM ET
03/30/2026,10:44 AM ET,BKNG,algorithm,put,bearish,4200.00,"April 3, 2026",578180.00,6.00,60,v2,moderate,f,4108.87,At VWAP ($4094.56) — Near $4108.87,4094.564108,Pivot at $4099.04,VWAP at $4094.56,Above R1 at $4167.79,,,$578K put flow at $4200 strike with 100% ask aggression. Price at $4108.87 above VWAP ($4094.56).,,hit,hit,131.33,4095.96,f,f,correct,,03/30/2026 11:16 PM ET
03/30/2026,10:47 AM ET,SMCI,algorithm,call,bullish,21.50,"April 2, 2026",677810.00,6.00,60,v2,moderate,f,21.38,On bounce from VWAP ($21.74) — Near $21.38,21.7421,Strike at $21.50,VWAP at $21.74,Below $20.95,,,"$678K call flow at $21.5 strike with 100% ask aggression. Price at $21.38 below VWAP ($21.74). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $21.44 (higher low, higher high — confirmed).",,hit,hit,166.67,21.58,f,f,correct,,03/30/2026 11:19 PM ET
03/30/2026,10:51 AM ET,XOM,algorithm,put,bearish,175.00,"April 2, 2026",916004.00,6.00,60,v2,moderate,f,173.22,Below VWAP ($174.38) — Near $173.22,174.38173,Pivot at $169.01,S1 at $166.79,Above $176.68,,,"$916K put flow at $175 strike with 100% ask aggression. Price at $173.22 below VWAP ($174.38). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $173.22 (lower high, lower low — confirmed).",,hit,hit,133.49,167.60,t,f,correct,,03/30/2026 11:22 PM ET
03/30/2026,10:58 AM ET,QQQ,whale,call,bullish,563.00,"April 2, 2026",1462884.00,6.00,60,v2,moderate,f,563.56,Whale sweep at $563.56,563.56,VWAP at $564.12,Pivot at $565.06,Below PDL at $561.57,,,"$1.5M call flow at $563 strike with 100% ask aggression. Price at $563.56 below VWAP ($564.12). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $561.57 (higher low, higher high — confirmed).",,hit,hit,139.29,564.34,t,f,,,
03/30/2026,10:58 AM ET,QQQ,algorithm,put,bearish,563.00,"April 2, 2026",584612.00,6.00,60,v2,moderate,f,563.56,At VWAP ($564.12) — Near $563.56,564.12563,Strike at $563.00,PDL at $561.57,Above Pivot at $565.06,,,$585K put flow at $563 strike with 100% ask aggression. Price at $563.56 below VWAP ($564.12). Negative gamma zone — moves will be amplified.,,hit,hit,173.21,562.59,t,t,,,
03/30/2026,11:05 AM ET,SPY,whale,call,bullish,647.00,"April 1, 2026",1378856.00,8.00,80,v2,strong,t,638.43,Whale sweep at $638.43,638.43,R1 at $640.14,PDH at $642.66,Below Pivot at $636.62,,,"$1.4M call flow at $647 strike with 100% ask aggression. Price at $638.43 above VWAP ($636.80). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",,miss,missed,2.92,638.48,t,t,,,
03/30/2026,11:10 AM ET,PLTR,algorithm,call,bullish,141.00,"April 2, 2026",687499.00,7.00,70,v2,moderate,f,142.34,At VWAP ($141.96) — Near $142.34,141.96142,Pivot at $143.53,R1 at $145.50,Below PDL at $141.56,,,$687K call flow at $141 strike with 100% ask aggression. Price at $142.34 above VWAP ($141.96). Negative gamma zone — moves will be amplified.,,miss,missed,32.77,142.73,t,t,wrong,,03/30/2026 11:26 PM ET
