Signal Date,Signal Time (ET),Ticker,Category,Call/Put,Strike,Expiry,Premium,Confidence,Signal Quality,Price at Signal,Entry Trigger,Target,Invalidation,Reason,Outcome,MFE %,Review Status,Review Note
2026-04-01,11:25:20,GLD,algorithm,call,438.00,"April 2, 2026",573155.00,7.00,moderate,437.96,Near $437.96 (no VWAP data),$438.00 (strike level),Below $429.20,$573K call flow at $438 strike with 100% ask aggression. Price at $437.96.,hit,375.00,,
2026-04-01,11:44:58,MU,algorithm,call,375.00,"April 2, 2026",580635.00,7.00,moderate,373.70,Above VWAP ($360.38) — Near $373.70,$375.00 (strike level),Below $360.38 (VWAP break invalidates bullish thesis),$581K call flow at $375 strike with 100% ask aggression. Price at $373.70 above VWAP ($360.38). Negative gamma zone — moves will be amplified.,hit,202.31,,
2026-04-01,11:44:58,SPY,algorithm,call,650.00,"April 2, 2026",524880.00,6.00,moderate,657.19,At VWAP ($655.06) — Near $657.19,$657.50 (previous swing high),Below $655.06 (VWAP break invalidates bullish thesis),$525K call sweep at $650 strike with 93% ask aggression. Price at $657.19 above VWAP ($655.06). Negative gamma zone — moves will be amplified.,hit,135.48,,
2026-04-01,11:49:20,SLV,whale,call,69.00,"April 2, 2026",1295000.00,7.00,moderate,68.57,Above VWAP ($67.99) — Near $68.57,$68.99 (R1 resistance),Below $67.99 (VWAP break invalidates bullish thesis),$1.3M call sweep at $69 strike with 100% ask aggression. Price at $68.57 above VWAP ($67.99). Negative gamma zone — moves will be amplified.,missed,80.95,,
2026-04-01,11:49:20,TSLA,algorithm,put,375.00,"April 2, 2026",503533.00,5.00,moderate,381.95,Near $381.95 (no VWAP data),$375.00 (strike level),Above $389.59,$504K put flow at $375 strike with 100% ask aggression. Price at $381.95.,partial_hit,70.94,,
2026-04-01,11:49:20,MRVL,algorithm,call,108.00,"April 2, 2026",647010.00,6.00,moderate,105.69,Above VWAP ($104.97) — Near $105.69,$107.84 (previous swing high),Below $104.97 (VWAP break invalidates bullish thesis),$647K call flow at $108 strike with 100% ask aggression. Price at $105.69 above VWAP ($104.97).,missed,74.42,,
2026-04-01,11:53:05,SLV,spread,call,69.00,"April 17, 2026",1295000.00,8.00,moderate,68.51,Above VWAP ($68.00) — confirmed hold near $68.51,"$69.99 (near short strike, capturing near-full spread value)",Below $68.00 (VWAP break invalidates bullish thesis),"The target is only $68.99 (R1), creating a well-defined price ceiling that caps the realistic upside — selling the $70 call finances the position meaningfully while the short strike sits safely above the target, improving risk/reward significantly over buying the outright call given the limited expected move.",missed,27.03,,
2026-04-01,11:57:06,GLD,algorithm,call,439.00,"April 2, 2026",461150.00,6.00,moderate,439.45,Near $439.45 (no VWAP data),$448.24,Below $430.66,$461K call flow at $439 strike with 100% ask aggression. Price at $439.45.,missed,14.79,,
2026-04-01,12:01:27,CVS,algorithm,call,77.50,"April 2, 2026",924756.00,6.00,moderate,72.58,At VWAP ($72.32) — Near $72.58,$72.59 (R1 resistance),Below $72.32 (VWAP break invalidates bullish thesis),"$925K call flow at $77.5 strike with 53% ask aggression. Price at $72.58 above VWAP ($72.32). Price action confirmed: Support Bounce + 2 Green Bars at $72.59 (higher low, higher high — confirmed).",hit,300.00,,
2026-04-01,12:05:27,MU,algorithm,call,390.00,"April 2, 2026",829765.00,6.00,moderate,375.65,Above VWAP ($361.72) — Near $375.65,$390.00 (strike level),Below $361.72 (VWAP break invalidates bullish thesis),$830K call flow at $390 strike with 100% ask aggression. Price at $375.65 above VWAP ($361.72).,missed,15.61,,
2026-04-01,12:09:27,META,algorithm,put,590.00,"April 2, 2026",477000.00,9.00,,583.29,Near $583.29 (no VWAP data),$571.62,Above $594.96,$477K put flow at $590 strike with 100% ask aggression. Price at $583.29.,partial_hit,59.21,,
2026-04-01,12:09:27,SPXW,algorithm,call,6530.00,"April 2, 2026",238200.00,10.00,,6603.90,Broke above VWAP ($6583.16) — wait for retest at $6583.16 then enter on bounce,$6594.93 (previous swing high),Below $6583.16 (VWAP break invalidates bullish thesis),$238K call flow at $6530 strike with 100% ask aggression. Price at $6603.90.,hit,,wrong,
2026-04-01,12:09:28,AMD,algorithm,call,215.00,"April 2, 2026",854942.00,9.00,,213.29,Above VWAP ($210.15) — Near $213.29,$215.00 (strike level),Below $210.15 (VWAP break invalidates bullish thesis),$855K call flow at $215 strike with 100% ask aggression. Price at $213.29 above VWAP ($210.15). Negative gamma zone — moves will be amplified.,missed,31.58,,
2026-04-01,12:09:28,TSLA,algorithm,call,400.00,"April 2, 2026",840000.00,8.00,,382.44,Above VWAP ($378.58) — Near $382.44,$382.50 (previous swing high),Below $378.58 (VWAP break invalidates bullish thesis),$840K call sweep at $400 strike with 100% ask aggression. Price at $382.44 above VWAP ($378.58).,missed,-16.67,,
2026-04-01,12:09:28,TSLA,algorithm,put,385.00,"April 2, 2026",687491.00,8.00,,382.44,Above VWAP ($378.58) — needs break below $378.58 for entry,"$380.44 (previous swing low), then $379.84",Above $378.58 (VWAP reclaim invalidates bearish thesis),$687K put sweep at $385 strike with 100% ask aggression. Price at $382.44 above VWAP ($378.58). Negative gamma zone — moves will be amplified.,hit,109.00,,
2026-04-01,12:09:28,GOOGL,algorithm,call,300.00,"April 2, 2026",446040.00,9.00,,297.26,Near $297.26 (no VWAP data),$300.00 (strike level),Below $291.31,$446K call flow at $300 strike with 100% ask aggression. Price at $297.26.,hit,107.66,,
2026-04-01,12:09:28,SPXW,algorithm,put,6575.00,"April 2, 2026",214830.00,9.00,,6597.32,Above VWAP ($6583.16) — needs break below $6583.16 for entry,"$6584.66 (previous swing low), then $6564.58",Above $6583.16 (VWAP reclaim invalidates bearish thesis),$215K put flow at $6575 strike with 56% ask aggression. Price at $6597.32.,hit,283.97,correct,6583 is the last swing low. Perfect Entry. Exit was 6564 before reversal. perfect play
2026-04-01,12:09:28,SPY,algorithm,put,622.00,"April 2, 2026",560000.00,7.00,,657.69,At VWAP ($655.26) — Near $657.69,"$655.93 (previous swing low), then $653.58",Above $655.26 (VWAP reclaim invalidates bearish thesis),$560K put flow at $622 strike with 100% ask aggression. Price at $657.69 above VWAP ($655.26).,hit,115.34,,
2026-04-01,12:21:00,AMD,spread,call,215.00,"April 17, 2026",854942.00,8.00,moderate,213.49,Above VWAP ($210.29) with price holding near $213.49,"$225.00 (short strike, ~5.4% above current price)",Below $210.29 (VWAP break invalidates bullish thesis),"AMD is trading near its $215 strike with elevated semi-sector IV, making the outright call expensive relative to the defined move. A $215/$225 spread reduces cost basis meaningfully while capturing the full expected move, and the $225 level represents a natural overhead resistance zone that provides a logical ceiling for the short leg.",missed,2.95,,
2026-04-01,12:21:00,TSLA,spread,call,400.00,"April 17, 2026",840000.00,7.00,moderate,381.96,Above VWAP ($378.69) with price holding near $381.96,"$390.00 (short strike, ~2.1% above current price)",Below $378.69 (VWAP break invalidates bullish thesis),"The institutional target is a tight $382.50–$383.14 range with a clear ceiling, making a spread far more capital-efficient than buying an outright $400 call that is deeply OTM relative to the stated target. Selling the $390 call funds the position and aligns the profit zone precisely with where price is realistically expected to move given the narrow target window.",missed,3.48,,
2026-04-01,12:24:58,QQQ,algorithm,call,587.00,"April 2, 2026",434000.00,7.00,moderate,587.01,At VWAP ($584.14) — Near $587.01,$598.75,Below $584.14 (VWAP break invalidates bullish thesis),$434K call flow at $587 strike with 100% ask aggression. Price at $587.01 above VWAP ($584.14). Negative gamma zone — moves will be amplified.,missed,6.22,,
2026-04-01,12:28:44,QQQ,algorithm,call,615.00,"April 2, 2026",668500.00,6.00,moderate,586.98,At VWAP ($584.15) — Near $586.98,$615.00 (strike level),Below $584.15 (VWAP break invalidates bullish thesis),$669K call flow at $615 strike with 100% ask aggression. Price at $586.98 above VWAP ($584.15).,missed,2.71,,
2026-04-01,12:39:47,GDX,algorithm,call,98.00,"April 2, 2026",415222.00,6.00,moderate,96.69,Near $96.69 (no VWAP data),$98.00 (strike level),Below $94.76,$415K call flow at $98 strike with 69% ask aggression. Price at $96.69.,partial_hit,61.83,,
2026-04-01,12:46:45,GOOG,algorithm,call,300.00,"April 2, 2026",819703.00,7.00,strong,296.68,Above VWAP ($293.81) — Near $296.68,$300.00 (strike level),Below $293.81 (VWAP break invalidates bullish thesis),$820K call flow at $300 strike with 100% ask aggression. Price at $296.68 above VWAP ($293.81). Negative gamma zone — moves will be amplified.,missed,39.46,wrong,
2026-04-01,12:50:24,NBIS,algorithm,call,110.00,"April 2, 2026",781065.00,6.00,moderate,104.92,Near $104.92 (no VWAP data),$110.00 (strike level),Below $102.82,$781K call flow at $110 strike with 100% ask aggression. Price at $104.92.,missed,1.77,wrong,
2026-04-01,12:53:48,BE,algorithm,put,124.00,"April 2, 2026",642764.00,6.00,moderate,136.83,Below VWAP ($137.84) — Near $136.83,"$136.10 (previous swing low), then $133.41",Above $137.84 (VWAP reclaim invalidates bearish thesis),$643K put flow at $124 strike with 100% ask aggression. Price at $136.83 below VWAP ($137.84).,hit,642.47,,
2026-04-01,12:57:24,GOOGL,whale,call,295.00,"April 2, 2026",1052915.00,6.00,moderate,299.50,Near $299.50 (no VWAP data),$305.49,Below $293.51,$1.1M call flow at $295 strike with 100% ask aggression. Price at $299.50.,missed,17.03,,
2026-04-01,13:05:27,GOOG,spread,call,300.00,"April 17, 2026",819703.00,7.00,moderate,297.65,Above VWAP ($294.03) with price holding near $297.65,$305.00,Below $294.03 (VWAP break invalidates bullish thesis),"GOOG's stated target is exactly the $300 strike level, meaning upside is naturally capped at or near that zone — a bull call spread monetizes this defined ceiling efficiently. Selling the $305 call meaningfully reduces cost basis while the $300 target leaves little incentive to hold a naked call beyond that level.",missed,4.63,,
2026-04-01,13:05:27,GLD,spread,call,439.00,"April 17, 2026",514550.00,7.00,moderate,440.06,Near current price $440.06 with price holding above $431.26 invalidation,$448.86,Below $431.26,"GLD carries elevated IV given its recent momentum and macro-driven gold rally, making outright calls expensive relative to the defined $448.86 target — the spread captures nearly the full expected move while the short $450 call offsets inflated premium cost. With no VWAP or intraday structure available, the spread reduces raw capital at risk in an uncertain entry environment.",missed,7.84,,
2026-04-01,13:09:13,BE,spread,put,124.00,"April 17, 2026",642764.00,7.00,moderate,137.00,Below VWAP ($137.82) with price holding near $137.00,$126.44 (S1) then $122 (prior day low),Above $137.82 (VWAP reclaim invalidates bearish thesis),"Current price is $137 but the put strike is $124 — significantly out of the money — suggesting elevated premium risk on an outright put; selling the $125 put against it offsets decay cost while still capturing the full move to S1 at $126.44 and the prior day low at $122, where the thesis naturally exhausts. The defined floor at PDL $122 makes the spread structure more capital-efficient than carrying naked put premium across a wide gap.",hit,133.52,,
2026-04-01,13:09:13,SPY,algorithm,call,670.00,"April 2, 2026",746502.00,5.00,moderate,658.42,At VWAP ($655.65) — Near $658.42,$670.00 (strike level),Below $655.65 (VWAP break invalidates bullish thesis),$747K call flow at $670 strike with 100% ask aggression. Price at $658.42 above VWAP ($655.65). Negative gamma zone — moves will be amplified.,missed,0.86,,
2026-04-01,13:25:02,MRVL,algorithm,put,106.00,"April 2, 2026",327419.00,6.00,moderate,106.77,Near $106.77 (no VWAP data),$106.00 (strike level),Above $108.91,$327K put flow at $106 strike with 100% ask aggression. Price at $106.77.,hit,268.83,,
2026-04-01,13:28:56,LITE,algorithm,call,750.00,"April 2, 2026",432000.00,6.00,moderate,782.68,Near $782.68 (no VWAP data),$798.33,Below $767.03,$432K call sweep at $750 strike with 100% ask aggression. Price at $782.68.,missed,14.12,wrong,
2026-04-01,13:28:57,NOVT,spread,call,120.00,"April 2, 2026",316500.00,6.00,moderate,119.88,Near $119.88 (no VWAP data),$120.00 (strike level),Below $117.48,$317K call flow at $120 strike with 100% ask aggression. Price at $119.88.,missed,-25.00,,
2026-04-01,13:40:43,HOOD,algorithm,put,66.00,"April 2, 2026",284074.00,6.00,moderate,70.42,Near $70.42 (no VWAP data),$66.00 (strike level),Above $71.83,$284K put sweep at $66 strike with 100% ask aggression. Price at $70.42.,hit,97.51,,
2026-04-01,13:40:43,NVDA,algorithm,put,177.50,"April 8, 2026",622992.00,5.00,moderate,176.76,At VWAP ($176.35) — Near $176.76,"$176.61 (previous swing low), then $176.40",Above $176.35 (VWAP reclaim invalidates bearish thesis),$623K put flow at $177.5 strike with 100% ask aggression. Price at $176.76 above VWAP ($176.35). Negative gamma zone — moves will be amplified.,hit,1300.00,wrong,"Price was at 176.35. Entry is Correct, but Target is 176.67-176.40 which 176.67 is higHer than the entry for a put. Exit should have been at the previous POC which is 175.77"
2026-04-01,13:48:27,META,algorithm,call,595.00,"April 2, 2026",548310.00,6.00,moderate,587.57,Above VWAP ($582.77) — Near $587.57,"$588.12 (previous swing high), then $592.55",Below $582.77 (VWAP break invalidates bullish thesis),$548K call sweep at $595 strike with 100% ask aggression. Price at $587.57 above VWAP ($582.77). Negative gamma zone — moves will be amplified.,missed,-220.00,wrong,
2026-04-01,13:52:15,USO,algorithm,put,128.00,"April 2, 2026",247915.00,6.00,moderate,123.71,Near $123.71 (no VWAP data),$121.24,Above $126.18,$248K put sweep at $128 strike with 100% ask aggression. Price at $123.71.,missed,28.74,,
2026-04-01,13:59:27,SPY,algorithm,put,650.00,"April 2, 2026",520676.00,6.00,moderate,656.82,At VWAP ($655.86) — Near $656.82,"$655.93 (previous swing low), then $653.58",Above $655.86 (VWAP reclaim invalidates bearish thesis),$521K put flow at $650 strike with 100% ask aggression. Price at $656.82 above VWAP ($655.86). Negative gamma zone — moves will be amplified.,hit,353.93,,
2026-04-01,14:02:59,YPF,algorithm,call,50.00,"April 2, 2026",665000.00,6.00,moderate,43.96,Near $43.96 (no VWAP data),$50.00 (strike level),Below $43.08,$665K call flow at $50 strike with 100% ask aggression. Price at $43.96.,partial_hit,50.17,,
2026-04-01,14:15:36,ORCL,algorithm,put,140.00,"April 2, 2026",697345.00,6.00,moderate,145.44,Near $145.44 (no VWAP data),$140.00 (strike level),Above $148.35,$697K put flow at $140 strike with 97% ask aggression. Price at $145.44.,partial_hit,70.59,,
2026-04-01,14:21:05,SPY,algorithm,call,656.00,"April 2, 2026",450500.00,5.00,moderate,656.03,Near $656.03 (no VWAP data),$669.15,Below $642.91,$451K call flow at $656 strike with 100% ask aggression. Price at $656.03.,missed,16.54,,
2026-04-01,14:25:36,LNG,algorithm,call,275.00,"April 2, 2026",489499.00,6.00,moderate,273.26,Near $273.26 (no VWAP data),"$275.62 (previous swing high), then $275.89",Below $272.56 (previous swing low),$489K call flow at $275 strike with 100% ask aggression. Price at $273.26.,hit,118.64,correct,
2026-04-01,14:31:38,AMD,algorithm,put,207.50,"April 2, 2026",639348.00,5.00,moderate,209.32,Near $209.32 (no VWAP data),$205.13 (2% below entry),Above $210.10 (previous swing high),$639K put flow at $207.5 strike with 100% ask aggression. Price at $209.32.,missed,-1.91,wrong,
2026-04-01,14:42:36,GLD,whale,put,436.00,"April 2, 2026",1843525.00,7.00,strong,436.20,Near $436.20 (no VWAP data),$436.00 (strike level),Above $444.92,$1.8M put flow at $436 strike with 100% ask aggression. Price at $436.20.,hit,7700.00,,
2026-04-01,14:47:36,TSM,algorithm,call,340.00,"April 2, 2026",495346.00,6.00,moderate,340.54,Near $340.54 (no VWAP data),$347.35,Below $333.73,$495K call flow at $340 strike with 100% ask aggression. Price at $340.54.,near_miss,34.80,correct,
2026-04-01,15:01:36,GLW,algorithm,put,125.00,"April 2, 2026",649740.00,6.00,moderate,141.03,Near $141.03 (no VWAP data),$138.21 (2% below entry),Above $141.90 (previous swing high),$650K put flow at $125 strike with 100% ask aggression. Price at $141.03.,missed,-17.73,wrong,
2026-04-01,15:06:13,TSLA,whale,call,380.00,"April 2, 2026",1999990.00,6.00,moderate,380.17,Near $380.17 (no VWAP data),$387.77 (2% above entry),Below $372.57,$2.0M call flow at $380 strike with 100% ask aggression. Price at $380.17.,missed,17.89,,
2026-04-01,15:10:12,GLD,algorithm,call,436.00,"April 2, 2026",843575.00,7.00,moderate,436.97,At VWAP ($437.08) — Near $436.97,"$437.70 (previous swing high), then $439.99",Below $437.08 (VWAP break invalidates bullish thesis),"$844K call flow at $436 strike with 98% ask aggression. Price at $436.97 below VWAP ($437.08). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $436 (higher low, higher high — confirmed).",hit,517.81,correct,
2026-04-01,15:10:12,IWM,algorithm,put,249.00,"April 2, 2026",646931.00,6.00,moderate,249.65,At VWAP ($250.88) — Near $249.65,$249.11 (previous swing low),Above $250.88 (VWAP reclaim invalidates bearish thesis),$647K put flow at $249 strike with 100% ask aggression. Price at $249.65 below VWAP ($250.88). Negative gamma zone — moves will be amplified.,partial_hit,61.11,correct,
2026-04-01,15:34:37,GOOGL,algorithm,put,305.00,"April 2, 2026",657420.00,5.00,moderate,297.85,Near $297.85 (no VWAP data),$291.89,Above $303.80,$657K put flow at $305 strike with 100% ask aggression. Price at $297.85.,hit,164.26,correct,
2026-04-01,17:04:27,TSLA,algorithm,call,435.00,"April 2, 2026",693000.00,7.00,strong,381.01,At VWAP ($379.36) — Near $381.01,"$381.26 (previous swing high), then $381.53",Below $379.36 (VWAP break invalidates bullish thesis),$693K call sweep at $435 strike with 100% ask aggression. Price at $381.01 above VWAP ($379.36). Price action confirmed: Support Tag + Green Bounce at $381.02 (higher low — likely reversal).,missed,-44.00,correct,
2026-04-01,18:12:30,SPY,algorithm,put,650.00,"April 6, 2026",695157.00,6.00,moderate,654.88,At VWAP ($655.64) — Near $654.88,"$654.72 (previous swing low), then $654.13",Above $655.64 (VWAP reclaim invalidates bearish thesis),"$695K put flow at $650 strike with 100% ask aggression. Price at $654.88 below VWAP ($655.64). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $655.26 (lower high, lower low — confirmed).",hit,5256.25,,
2026-04-01,19:11:05,GLD,spread,call,438.00,"April 17, 2026",1810005.00,9.00,moderate,439.80,Above VWAP ($437.21) — confirmed entry near $439.80,$448.60 — short strike aligned with stated institutional target,Below $437.21 (VWAP break invalidates bullish thesis),"The institutional target of $448.60 provides a clear, well-defined price ceiling that makes the short $448 call a natural cap on the trade, and with GLD deep into a prolonged rally, IV on gold options is elevated enough that selling the upper strike meaningfully reduces cost basis without sacrificing the full intended move.",missed,-22.50,,
2026-04-01,22:17:07,TSLA,spread,call,435.00,"April 17, 2026",693000.00,7.00,moderate,380.90,Confirmed hold above $380.90 with momentum continuation,$415 to $420 range as stock approaches sold strike,Below Pivot at $368.69,"TSLA is trading at $380.90 with the institutional strike at $435 — a 14% OTM target that makes outright calls expensive given TSLA's elevated IV. Capping the upside at $420 meaningfully reduces cost basis while still capturing the bulk of a realistic near-term move, improving risk/reward substantially over the pricey naked call.",missed,-51.09,,
2026-04-02,09:42:00,QQQ,spread,put,545.00,"April 17, 2026",2223904.00,9.00,moderate,572.34,Confirm price holds below $573.78 invalidation level and VWAP $573.92; enter on rejection near $572.34 sweep level,$570.00 (GEX put wall — likely support),Above $573.78 (previous swing high),"The $2.2M sweep on a deeply OTM $545 strike with a target of only $560.89 suggests the whale is positioning for a defined move, not a crash; selling the $530 put below the target zone offsets elevated IV on a 12-month expiry being traded on a swing signal, dramatically reducing premium bleed if the move stalls near target.",missed,17.95,,
2026-04-02,09:42:00,SPY,spread,put,650.00,"April 17, 2026",4936698.00,8.00,moderate,645.44,Whale sweep confirmed at $645.44 with price below VWAP $646.23; enter on any failed retest of $645.82,$645.00 (GEX put wall — likely support),Above $645.82 (previous swing high),"SPY is already trading slightly below the $650 strike ITM, and with a $4.9M whale sweep the IV premium on outright puts is inflated; the $635 short leg aligns almost exactly with the $632.53 target, capping cost while capturing nearly the full expected move and improving risk/reward meaningfully over buying the put outright.",hit,75.00,,
2026-04-02,09:54:57,SPXW,whale,call,6690.00,"April 7, 2026",2603910.00,6.00,moderate,6493.41,Broke above VWAP ($6489.89) — wait for retest at $6489.89 then enter on bounce,$6623.28,Below $6489.89 (VWAP break invalidates bullish thesis),$2.6M call flow at $6690 strike with 0% ask aggression. Price at $6493.41.,missed,14.78,,
2026-04-02,09:54:58,QQQ,spread,put,575.00,"April 17, 2026",1490400.00,7.00,moderate,572.54,Confirmed rejection below VWAP $573.90 with price below $572.54,$570.00 (GEX put wall — likely support),Above $573.78 (previous swing high),"The institutional target of $561.09 creates a natural floor that makes selling the $560 put against the long $575 put highly efficient — the spread captures nearly the full expected move while meaningfully reducing premium outlay versus an outright put. With QQQ trading at $572.54 and the $575 put slightly ITM, elevated broad-market IV makes the credit from the short leg particularly valuable here.",missed,24.41,,
2026-04-02,10:07:12,CLX,spread,put,100.00,"April 17, 2026",1398000.00,8.00,moderate,102.57,Confirm rejection at or below $102.57 with no reclaim of $103.34,$100.52 — aligns with sold strike near institutional target,Above $103.34 (previous swing high),"The institutional target of $100.52 provides a natural floor, making the $100 short put strike ideal for capping downside collection and reducing premium cost. With a defined move from ~$102.57 to ~$100.52, a bear put spread captures the full expected range while significantly reducing capital at risk versus an outright put.",partial_hit,55.61,,
2026-04-02,10:07:12,QQQ,spread,call,574.00,"April 17, 2026",644910.00,7.00,moderate,577.55,Entry near VWAP reclaim at $574.67 or confirmation hold above $577.55,$580.00 (GEX call wall — likely resistance),Below $574.30 (previous swing low),"The prior day high at $587.74 acts as a clear resistance ceiling and natural profit target, making the $588 short call an efficient cap that improves the risk/reward profile versus buying the outright call. Selling premium against R1 near $587.90 reduces cost basis meaningfully on what is a defined, range-bound swing move.",hit,181.63,,
2026-04-02,10:15:27,AMZN,algorithm,call,210.00,"April 8, 2026",627183.00,7.00,moderate,207.87,Above VWAP ($206.71) — Near $207.87,$210.00 (GEX call wall — likely resistance),Below $205.20 (previous swing low),"$627K call flow at $210 strike with 100% ask aggression. Price at $207.87 above VWAP ($206.71). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $208.19 (higher low, higher high — confirmed).",partial_hit,51.64,,
2026-04-02,10:15:28,TSLA,algorithm,put,370.00,"April 8, 2026",533566.00,6.00,moderate,364.18,Near $364.18 (no VWAP data),$360.00 (GEX put wall — likely support),Above $371.46,$534K put flow at $370 strike with 82% ask aggression. Price at $364.18.,partial_hit,54.07,,
2026-04-02,10:23:32,GOOGL,algorithm,call,295.00,"April 8, 2026",491530.00,6.00,moderate,294.86,Near $294.86 (no VWAP data),$300.00 (GEX call wall — likely resistance),Below $288.96,$492K call flow at $295 strike with 100% ask aggression. Price at $294.86.,partial_hit,62.65,,
2026-04-02,10:47:22,SPY,spread,call,654.00,"April 17, 2026",494500.00,7.00,moderate,655.52,Above VWAP ($650.35) with price holding near $655.52,$658.18 (R1) to $660 short strike — full spread profit zone,Below $646.43 (previous swing low),The target of $668.63 is well-defined but the R1 resistance at $658.18 creates a natural ceiling in the near term; selling the $660 call against the long $655 significantly reduces cost basis and improves risk/reward given the confined move range between current price and the first resistance cluster.,pending,33.08,,
2026-04-02,10:47:22,QQQ,spread,call,577.00,"April 17, 2026",521541.00,7.00,moderate,584.02,Price holding above VWAP ($577.53) near $584.02 with bullish momentum,$587.74 (PDH) to $590 short strike — full spread profit zone,Below $574.30 (previous swing low),"QQQ is already trading above the $577 strike with a defined PDH target at $587.74 just below the $590 short strike, making the vertical spread structurally ideal; selling the $590 call captures the likely ceiling while meaningfully reducing the outright call premium on a trade where the upside is already partially in the money.",pending,34.14,,
2026-04-02,10:51:26,SMH,spread,call,395.00,"April 17, 2026",5821249.00,8.00,moderate,390.80,Confirm hold above $390.80 whale sweep level with momentum continuation,PDH at $396.63 / Sell leg at $397,Below $385.44 (previous swing low),"The target is clearly capped at PDH $396.63 and R1 $396.94, making a vertical spread ideal since upside beyond $397 is structurally limited by prior resistance. Selling the $397 call offsets premium cost meaningfully while capturing the full expected move, improving cost efficiency on a trade where the ceiling is well-defined.",pending,32.25,,
2026-04-02,11:00:03,NVDA,algorithm,call,177.50,"April 6, 2026",776136.00,6.00,moderate,176.16,Near $176.16 (no VWAP data),$179.68,Below $172.64,$776K call flow at $177.5 strike with 100% ask aggression. Price at $176.16.,pending,37.78,,
2026-04-02,11:51:48,NVDA,spread,put,172.50,"April 17, 2026",1246592.00,8.00,moderate,176.29,Rejection confirmed below $176.29 with price failing to reclaim VWAP at $174.36,$165 or below by expiry — aligns with measured move below $171.10 swing low,Above $176.70 (previous swing high),"The institutional sweep carried a $1.24M premium footprint suggesting elevated IV on outright puts; selling the $165 strike below the $171.10 secondary target meaningfully offsets premium decay while capping a realistic downside range — the move is directional but bounded, making the vertical spread more capital-efficient than owning the put outright.",missed,-2.31,,
2026-04-02,11:51:49,AMD,spread,put,210.00,"April 17, 2026",970921.00,7.00,moderate,214.36,"Price rejects from VWAP area ($209.27) and fails to hold above $210, confirming bearish flow",$210.00 (GEX put wall — likely support),Above $214.90 (previous swing high),"AMD is trading well above VWAP ($209.27) with the entry trigger requiring a rejection back toward it, meaning premium will be elevated at entry; the $203.50–$203.75 target cluster gives a natural floor making the $200 short strike a logical cap on the move, reducing cost basis significantly versus the nearly $1M outright put premium and improving risk-adjusted return on a swing that has a clearly defined range.",missed,45.87,,
2026-04-02,12:05:31,QQQ,spread,put,583.00,"April 17, 2026",866000.00,8.00,moderate,582.63,On rejection from VWAP near $582.63 with bearish price action confirmation,$580.00 (GEX put wall — likely support),Above $584.70 (previous swing high),"The target of $572.63 creates a natural floor for the short put leg at $573, making the vertical spread ideal rather than paying full premium on an outright put. With a well-defined target ceiling and invalidation level only ~$2 above current price, capping the trade with a short strike at the target captures nearly all the expected move while meaningfully reducing cost basis and improving risk/reward.",partial_hit,63.12,,
2026-04-02,12:09:50,NVDA,spread,put,170.00,"April 17, 2026",1558940.00,8.00,moderate,176.05,Rejection confirmed at or below $176.05 with price failing to reclaim $176.70,$175.00 (GEX put wall — likely support),Above $176.70 (previous swing high),"The $170 strike is the stated second target and a natural floor, making the $176/$170 bear put spread ideal — the sold $170 put offsets elevated IV cost while still capturing the full expected move. With the stock only $6 away from the target, the spread locks in the majority of potential gain while meaningfully reducing premium risk vs the deep ITM outright put.",missed,31.43,,
2026-04-02,12:14:27,GLD,spread,put,429.00,"April 17, 2026",955530.00,7.00,moderate,427.35,At VWAP ($427.04) — Near $427.35,"$422.05 (previous swing low), then $420.81",Above $429.56 (previous swing high),"GLD has a well-defined target cluster at $422.05–$420.81, aligning closely with the $421 short strike and capping the spread precisely at the expected move exhaustion zone. Gold options carry elevated IV given recent volatility, making premium reduction through the short put leg a clear advantage over buying the outright put.",missed,18.11,,
2026-04-02,13:19:40,TSEM,spread,call,195.00,"April 17, 2026",689055.00,7.00,moderate,196.29,Hold above $196.29 with confirmation above prior day high $187.98 already achieved,$200.22 (institutional target sits just above short strike),Below $194.17 (previous swing low),"The institutional target of $200.22 maps almost exactly to the $200 short strike, making a vertical spread structurally ideal for capturing the full expected move while significantly reducing premium outlay. TSEM has already gapped well above VWAP and PDH, suggesting elevated short-term IV that benefits from selling the upper strike.",missed,-1.27,,
2026-04-02,13:42:29,GLD,spread,put,423.00,"April 17, 2026",791240.00,7.00,moderate,427.77,Rejection confirmation below $427.77 VWAP sweep level with price failing to reclaim $428.80,$420.80 (previous swing low) — short put strikes near full profit zone,Above $428.80 (previous swing high),"The target of $420.80 is well-defined and close to current price, making a $427/$420 spread ideal to cap cost while collecting full premium decay into the known floor. With GLD IV elevated given gold's recent volatile run to all-time highs, selling the $420 put meaningfully reduces cost basis while the defined $420.80 target aligns perfectly with the short strike, preserving nearly all upside on the spread.",missed,14.49,,
